18459,Ngự Thiên,Xã Ngự Thiên,27
18462,Đức An,Xã Đức An,30
18464,Thượng Hà,Xã Thượng Hà,32
18465,Quỳ Châu,Xã Quỳ Châu,33
18466,Trực Ninh,Xã Trực Ninh,34
18467,Vĩnh Phú,Xã Vĩnh Phú,35
18468,Đăk Hà,Xã Đăk Hà,36
18470,Nam Cửa Việt,Xã Nam Cửa Việt,38
18471,Chiềng Sơ,Xã Chiềng Sơ,39
18472,Hòa Khánh,Xã Hòa Khánh,40
18473,Chợ Đồn,Xã Chợ Đồn,41
18474,Hoằng Châu,Xã Hoằng Châu,42
18475,Xuân Giang,Xã Xuân Giang,43
18476,Duyên Hải,Phường Duyên Hải,44
18699,Kiều Phú,Xã Kiều Phú,11
18700,Chợ Quán,Phường Chợ Quán,12
18701,Phước Chánh,Xã Phước Chánh,13
18702,Chí Linh,Phường Chí Linh,14
18703,Vĩnh Châu,Phường Vĩnh Châu,15
18705,Bình An,Xã Bình An,17
18706,Tân Dĩnh,Xã Tân Dĩnh,18
18709,Ea Ning,Xã Ea Ning,21
18711,Phước Long,Phường Phước Long,23
18712,Vĩnh Kim,Xã Vĩnh Kim,24
18713,Ia Băng,Xã Ia Băng,25
18715,Long Hưng,Xã Long Hưng,27
18718,Thuận Hạnh,Xã Thuận Hạnh,30
18720,Xuân Hòa,Xã Xuân Hòa,32
18721,Châu Tiến,Xã Châu Tiến,33
18722,Quang Hưng,Xã Quang Hưng,34
18723,Vĩnh Thành,Xã Vĩnh Thành,35
18724,Ngọk Tụ,Xã Ngọk Tụ,36
18726,Quảng Trị,Phường Quảng Trị,38
18727,Sốp Cộp,Xã Sốp Cộp,39
18728,Đức Hòa,Xã Đức Hòa,40
18729,Yên Phong,Xã Yên Phong,41
18730,Hoằng Sơn,Xã Hoằng Sơn,42
18731,Bằng Lang,Xã Bằng Lang,43
18732,Trường Long Hòa,Phường Trường Long Hòa,44
18955,Phú Cát,Xã Phú Cát,11
18956,An Đông,Phường An Đông,12
18957,Phước Thành,Xã Phước Thành,13
18958,Nguyễn Trãi,Phường Nguyễn Trãi,14
18959,Khánh Hòa,Phường Khánh Hòa,15
18961,Tân Hội,Xã Tân Hội,17
18962,Tiên Lục,Xã Tiên Lục,18
18965,Krông Ana,Xã Krông Ana,21
18967,Bình Long,Phường Bình Long,23
18968,Kim Sơn,Xã Kim Sơn,24
18969,KDang,Xã KDang,25
18971,Kiến Xương,Xã Kiến Xương,27
18974,Trường Xuân,Xã Trường Xuân,30
18976,Phúc Khánh,Xã Phúc Khánh,32
18977,Hùng Chân,Xã Hùng Chân,33
18978,Minh Thái,Xã Minh Thái,34
18979,Yên Lạc,Xã Yên Lạc,35
18980,Đăk Tô,Xã Đăk Tô,36
18982,Diên Sanh,Xã Diên Sanh,38
18983,Púng Bánh,Xã Púng Bánh,39
18984,Thạnh Lợi,Xã Thạnh Lợi,40
18985,Nghĩa Tá,Xã Nghĩa Tá,41
18986,Hoằng Phú,Xã Hoằng Phú,42
18987,Yên Thành,Xã Yên Thành,43
18988,Long Thành,Xã Long Thành,44
19211,Sóc Sơn,Xã Sóc Sơn,11
19212,Chợ Lớn,Phường Chợ Lớn,12
19213,Phước Hiệp,Xã Phước Hiệp,13
19214,Lê Đại Hành,Phường Lê Đại Hành,14
19215,Ngã Năm,Phường Ngã Năm,15
19217,Tân Hiệp,Xã Tân Hiệp,17
19218,Yên Thế,Xã Yên Thế,18
19221,Dur Kmăl,Xã Dur Kmăl,21
19223,An Lộc,Phường An Lộc,23
19224,Bình Trưng,Xã Bình Trưng,24
19225,Đak Sơmei,Xã Đak Sơmei,25
19227,Lê Lợi,Xã Lê Lợi,27
19230,Tà Đùng,Xã Tà Đùng,30
19232,Bảo Hà,Xã Bảo Hà,32
19233,Quỳ Hợp,Xã Quỳ Hợp,33
19234,Ninh Cường,Xã Ninh Cường,34
19235,Tề Lỗ,Xã Tề Lỗ,35
19236,Kon Đào,Xã Kon Đào,36
19238,Mỹ Thủy,Xã Mỹ Thủy,38
19239,Mộc Châu,Phường Mộc Châu,39
19240,Bình Đức,Xã Bình Đức,40
19241,Phủ Thông,Xã Phủ Thông,41
19242,Hoằng Giang,Xã Hoằng Giang,42
19243,Quang Bình,Xã Quang Bình,43
19244,Đôn Châu,Xã Đôn Châu,44
19467,Kim Anh,Xã Kim Anh,11
19468,Bình Tiên,Phường Bình Tiên,12
19469,Hải Châu,Phường Hải Châu,13
19470,Kinh Môn,Phường Kinh Môn,14
19471,Mỹ Quới,Phường Mỹ Quới,15
19473,Thạnh Đông,Xã Thạnh Đông,17
19474,Bố Hạ,Xã Bố Hạ,18
19477,Ea Na,Xã Ea Na,21
19479,Minh Hưng,Phường Minh Hưng,23
19480,Mỹ Tho,Phường Mỹ Tho,24
19481,Mang Yang,Xã Mang Yang,25
19483,Quang Lịch,Xã Quang Lịch,27
19486,Quảng Khê,Xã Quảng Khê,30
19488,Võ Lao,Xã Võ Lao,32
19489,Tam Hợp,Xã Tam Hợp,33
19490,Xuân Trường,Xã Xuân Trường,34
19491,Liên Châu,Xã Liên Châu,35
19492,Đăk Sao,Xã Đăk Sao,36
19494,Hải Lăng,Xã Hải Lăng,38
19496,Bến Lức,Xã Bến Lức,40
19497,Cẩm Giàng,Xã Cẩm Giàng,41
19498,Lưu Vệ,Xã Lưu Vệ,42
19499,Tân Trịnh,Xã Tân Trịnh,43
19500,Ngũ Lạc,Xã Ngũ Lạc,44
19723,Nội Bài,Xã Nội Bài,11
19724,Phú Lâm,Phường Phú Lâm,12
19725,Hòa Cường,Phường Hòa Cường,13
19726,Nguyễn Đại Năng,Phường Nguyễn Đại Năng,14
19727,Tân Long,Xã Tân Long,15
19729,Giồng Riềng,Xã Giồng Riềng,17
19730,Xuân Lương,Xã Xuân Lương,18
19733,Xuân Thọ,Xã Xuân Thọ,21
19735,Chơn Thành,Phường Chơn Thành,23
19736,Đạo Thạnh,Phường Đạo Thạnh,24
19737,Lơ Pang,Xã Lơ Pang,25
19739,Vũ Quý,Xã Vũ Quý,27
19742,Bắc Gia Nghĩa,Phường Bắc Gia Nghĩa,30
19744,Khánh Yên,Xã Khánh Yên,32
19745,Châu Lộc,Xã Châu Lộc,33
19746,Xuân Hưng,Xã Xuân Hưng,34
19747,Tam Hồng,Xã Tam Hồng,35
19748,Đăk Tờ Kan,Xã Đăk Tờ Kan,36
19750,Nam Hải Lăng,Xã Nam Hải Lăng,38
19752,Mỹ Yên,Xã Mỹ Yên,40
19753,Vĩnh Thông,Xã Vĩnh Thông,41
19754,Quảng Yên,Xã Quảng Yên,42
19755,Thông Nguyên,Xã Thông Nguyên,43
19756,An Hội,Phường An Hội,44
19979,Trung Giã,Xã Trung Giã,11
19980,Tân Hưng,Phường Tân Hưng,12
19981,Thanh Khê,Phường Thanh Khê,13
19982,Phạm Sư Mạnh,Phường Phạm Sư Mạnh,14
19983,Phú Lộc,Xã Phú Lộc,15
19985,Thạnh Hưng,Xã Thạnh Hưng,17
19986,Tam Tiến,Xã Tam Tiến,18
19989,Xuân Cảnh,Xã Xuân Cảnh,21
19991,Nha Bích,Xã Nha Bích,23
19992,Mỹ Phong,Phường Mỹ Phong,24
19993,Kon Chiêng,Xã Kon Chiêng,25
19995,Bình Thanh,Xã Bình Thanh,27
19998,Nam Gia Nghĩa,Phường Nam Gia Nghĩa,30
20000,Văn Bàn,Xã Văn Bàn,32
20001,Châu Hồng,Xã Châu Hồng,33
20002,Xuân Giang,Xã Xuân Giang,34
20003,Nguyệt Đức,Xã Nguyệt Đức,35
20004,Tu Mơ Rông,Xã Tu Mơ Rông,36
20006,Vĩnh Định,Xã Vĩnh Định,38
20008,Long Cang,Xã Long Cang,40
20009,Bạch Thông,Xã Bạch Thông,41
20010,Quảng Ngọc,Xã Quảng Ngọc,42
20011,Hồ Thầu,Xã Hồ Thầu,43
20012,Phú Khương,Phường Phú Khương,44
20235,Quốc Oai,Xã Quốc Oai,11
20236,Tân Thuận,Phường Tân Thuận,12
20237,An Khê,Phường An Khê,13
20238,Nhị Chiểu,Phường Nhị Chiểu,14
20239,Vĩnh Lợi,Xã Vĩnh Lợi,15
20241,Long Thạnh,Xã Long Thạnh,17
20242,Tân Yên,Xã Tân Yên,18
20245,Xuân Lộc,Xã Xuân Lộc,21
20247,Tân Quan,Xã Tân Quan,23
20248,Thới Sơn,Phường Thới Sơn,24
20249,Hra,Xã Hra,25
20251,Bình Định,Xã Bình Định,27
20254,Đông Gia Nghĩa,Phường Đông Gia Nghĩa,30
20256,Dương Quỳ,Xã Dương Quỳ,32
20257,Mường Ham,Xã Mường Ham,33
20258,Xuân Hồng,Xã Xuân Hồng,34
20259,Bình Nguyên,Xã Bình Nguyên,35
20260,Măng Ri,Xã Măng Ri,36
20264,Rạch Kiến,Xã Rạch Kiến,40
20265,Phong Quang,Xã Phong Quang,41
20266,Quảng Ninh,Xã Quảng Ninh,42
20267,Nậm Dịch,Xã Nậm Dịch,43
20268,Bến Tre,Phường Bến Tre,44
20491,Long Biên,Phường Long Biên,11
20492,Vườn Lài,Phường Vườn Lài,12
20493,An Hải,Phường An Hải,13
20494,Nam Sách,Xã Nam Sách,14
20495,Lâm Tân,Xã Lâm Tân,15
20497,Hòa Hưng,Xã Hòa Hưng,17
20498,Ngọc Thiện,Xã Ngọc Thiện,18
20501,Đông Hòa,Phường Đông Hòa,21
20503,Tân Hưng,Xã Tân Hưng,23
20504,Trung An,Phường Trung An,24
20505,Ayun,Xã Ayun,25
20507,Hồng Vũ,Xã Hồng Vũ,27
20510,Quảng Tân,Xã Quảng Tân,30
20512,Chiềng Ken,Xã Chiềng Ken,32
20513,Mường Chọng,Xã Mường Chọng,33
20514,Hải Hậu,Xã Hải Hậu,34
20515,Xuân Lãng,Xã Xuân Lãng,35
20516,Bờ Y,Xã Bờ Y,36
20520,Mỹ Lệ,Xã Mỹ Lệ,40
20521,Đức Xuân,Phường Đức Xuân,41
20522,Quảng Bình,Xã Quảng Bình,42
20523,Thái Bình,Xã Thái Bình,43
20524,Sơn Đông,Phường Sơn Đông,44
20747,Khương Đình,Phường Khương Đình,11
20748,Minh Phụng,Phường Minh Phụng,12
20749,Sơn Trà,Phường Sơn Trà,13
20750,Thái Tân,Xã Thái Tân,14
20751,Thạnh Thới An,Xã Thạnh Thới An,15
20753,Ngọc Chúc,Xã Ngọc Chúc,17
20754,Nhã Nam,Xã Nhã Nam,18
20757,Hòa Xuân,Xã Hòa Xuân,21
20759,Tân Khai,Xã Tân Khai,23
20760,Mỹ Tịnh An,Xã Mỹ Tịnh An,24
20761,Ia Grai,Xã Ia Grai,25
20763,Bình Nguyên,Xã Bình Nguyên,27
20766,Tuy Đức,Xã Tuy Đức,30
20768,Minh Lương,Xã Minh Lương,32
20769,Minh Hợp,Xã Minh Hợp,33
20770,Hải Anh,Xã Hải Anh,34
20771,Bình Xuyên,Xã Bình Xuyên,35
20772,Sa Loong,Xã Sa Loong,36
20776,Tân Lân,Xã Tân Lân,40
20777,Bắc Kạn,Phường Bắc Kạn,41
20778,Tiên Trang,Xã Tiên Trang,42
20779,Thượng Lâm,Xã Thượng Lâm,43
20780,Phú Tân,Phường Phú Tân,44
21003,Phú Lương,Phường Phú Lương,11
21004,Hòa Bình,Phường Hòa Bình,12
21005,Ngũ Hành Sơn,Phường Ngũ Hành Sơn,13
21006,Trần Phú,Xã Trần Phú,14
21007,Tài Văn,Xã Tài Văn,15
21009,Hòa Thuận,Xã Hòa Thuận,17
21010,Phúc Hòa,Xã Phúc Hòa,18
21013,Tuy An Bắc,Xã Tuy An Bắc,21
21015,Minh Đức,Xã Minh Đức,23
21016,Lương Hòa Lạc,Xã Lương Hòa Lạc,24
21017,Ia Krái,Xã Ia Krái,25
21019,Trà Giang,Xã Trà Giang,27
21022,Kiến Đức,Xã Kiến Đức,30
21024,Nậm Chày,Xã Nậm Chày,32
21025,Quỳnh Lưu,Xã Quỳnh Lưu,33
21026,Hải Tiến,Xã Hải Tiến,34
21027,Bình Tuyền,Xã Bình Tuyền,35
21028,Dục Nông,Xã Dục Nông,36
21032,Cần Đước,Xã Cần Đước,40
21033,Văn Lang,Xã Văn Lang,41
21034,Quảng Chính,Xã Quảng Chính,42
21035,Lâm Bình,Xã Lâm Bình,43
21036,Phú Túc,Xã Phú Túc,44
21259,Dương Nội,Phường Dương Nội,11
21260,Đông Hưng Thuận,Phường Đông Hưng Thuận,12
21261,Hòa Khánh,Phường Hòa Khánh,13
21262,Hợp Tiến,Xã Hợp Tiến,14
21263,Liêu Tú,Xã Liêu Tú,15
21265,Định Hòa,Xã Định Hòa,17
21266,Quang Trung,Xã Quang Trung,18
21269,Tuy An Đông,Xã Tuy An Đông,21
21271,Lộc Thành,Xã Lộc Thành,23
21272,Tân Thuận Bình,Xã Tân Thuận Bình,24
21273,Ia Hrung,Xã Ia Hrung,25
21275,Vũ Thư,Xã Vũ Thư,27
21278,Nhân Cơ,Xã Nhân Cơ,30
21280,Mường Bo,Xã Mường Bo,32
21281,Quỳnh Văn,Xã Quỳnh Văn,33
21282,Hải Hưng,Xã Hải Hưng,34
21283,Vĩnh Phúc,Phường Vĩnh Phúc,35
21284,Xốp,Xã Xốp,36
21288,Long Hựu,Xã Long Hựu,40
21289,Cường Lợi,Xã Cường Lợi,41
21290,Nông Cống,Xã Nông Cống,42
21291,Minh Quang,Xã Minh Quang,43
21292,Giao Long,Xã Giao Long,44
21515,Kiến Hưng,Phường Kiến Hưng,11
21516,Trung Mỹ Tây,Phường Trung Mỹ Tây,12
21517,Liên Chiểu,Phường Liên Chiểu,13
21518,Thanh Hà,Xã Thanh Hà,14
21519,Lịch Hội Thượng,Xã Lịch Hội Thượng,15
21521,Gò Quao,Xã Gò Quao,17
21522,Hợp Thịnh,Xã Hợp Thịnh,18
21525,Ô Loan,Xã Ô Loan,21
21527,Lộc Ninh,Xã Lộc Ninh,23
21528,Chợ Gạo,Xã Chợ Gạo,24
21529,Đức Cơ,Xã Đức Cơ,25
21531,Thư Trì,Xã Thư Trì,27
21534,Quảng Tín,Xã Quảng Tín,30
21536,Bản Hồ,Xã Bản Hồ,32
21537,Quỳnh Tam,Xã Quỳnh Tam,33
21538,Hải An,Xã Hải An,34
21539,Vĩnh Yên,Phường Vĩnh Yên,35
21540,Ngọc Linh,Xã Ngọc Linh,36
21544,Phước Lý,Xã Phước Lý,40
21545,Na Rì,Xã Na Rì,41
21546,Thắng Lợi,Xã Thắng Lợi,42
21547,Bình An,Xã Bình An,43
21548,Tiên Thủy,Xã Tiên Thủy,44
21771,Hà Đông,Phường Hà Đông,11
21772,Tân Thới Hiệp,Phường Tân Thới Hiệp,12
21773,Cẩm Lệ,Phường Cẩm Lệ,13
21774,Hà Đông,Xã Hà Đông,14
21775,Trần Đề,Xã Trần Đề,15
21777,Vĩnh Hòa Hưng,Xã Vĩnh Hòa Hưng,17
21778,Hiệp Hòa,Xã Hiệp Hòa,18
21781,Tuy An Nam,Xã Tuy An Nam,21
21783,Lộc Hưng,Xã Lộc Hưng,23
21784,An Thạnh Thủy,Xã An Thạnh Thủy,24
21785,Ia Dơk,Xã Ia Dơk,25
21787,Tân Thuận,Xã Tân Thuận,27
21790,Vĩnh Hảo,Xã Vĩnh Hảo,30
21792,Sa Pa,Phường Sa Pa,32
21793,Quỳnh Phú,Xã Quỳnh Phú,33
21794,Hải Quang,Xã Hải Quang,34
21795,Vân Phú,Phường Vân Phú,35
21796,Đăk Plô,Xã Đăk Plô,36
21800,Mỹ Lộc,Xã Mỹ Lộc,40
21801,Trần Phú,Xã Trần Phú,41
21802,Trung Chính,Xã Trung Chính,42
21803,Côn Lôn,Xã Côn Lôn,43
21804,Tân Phú,Xã Tân Phú,44
22027,Hai Bà Trưng,Phường Hai Bà Trưng,11
22028,Thới An,Phường Thới An,12
22029,Hòa Xuân,Phường Hòa Xuân,13
22030,Cẩm Giang,Xã Cẩm Giang,14
22031,An Thạnh,Xã An Thạnh,15
22033,Vĩnh Tuy,Xã Vĩnh Tuy,17
22034,Hoàng Vân,Xã Hoàng Vân,18
22037,Tuy An Tây,Xã Tuy An Tây,21
22039,Lộc Tấn,Xã Lộc Tấn,23
22040,Bình Ninh,Xã Bình Ninh,24
22041,Ia Krêl,Xã Ia Krêl,25
22043,Thư Vũ,Xã Thư Vũ,27
22046,Liên Hương,Xã Liên Hương,30
22048,Tả Phìn,Xã Tả Phìn,32
22049,Quỳnh Sơn,Xã Quỳnh Sơn,33
22050,Hải Xuân,Xã Hải Xuân,34
22051,Hy Cương,Xã Hy Cương,35
22052,Đăk Pék,Xã Đăk Pék,36
22056,Cần Giuộc,Xã Cần Giuộc,40
22057,Côn Minh,Xã Côn Minh,41
22058,Trường Văn,Xã Trường Văn,42
22059,Yên Hoa,Xã Yên Hoa,43
22060,Phú Phụng,Xã Phú Phụng,44
22283,Thượng Phúc,Xã Thượng Phúc,11
22284,An Phú Đông,Phường An Phú Đông,12
22285,Hòa Vang,Xã Hòa Vang,13
22286,Tuệ Tĩnh,Xã Tuệ Tĩnh,14
22287,Cù Lao Dung,Xã Cù Lao Dung,15
22289,Tây Yên,Xã Tây Yên,17
22290,Xuân Cẩm,Xã Xuân Cẩm,18
22293,Hòa Thịnh,Xã Hòa Thịnh,21
22295,Lộc Thạnh,Xã Lộc Thạnh,23
22296,Gò Công Đông,Xã Gò Công Đông,24
22297,Ngô Mây,Xã Ngô Mây,25
22299,Vũ Tiên,Xã Vũ Tiên,27
22302,Bắc Bình,Xã Bắc Bình,30
22304,Tả Van,Xã Tả Van,32
22305,Quỳnh Thắng,Xã Quỳnh Thắng,33
22306,Hải Thịnh,Xã Hải Thịnh,34
22307,Lâm Thao,Xã Lâm Thao,35
22308,Đăk Môn,Xã Đăk Môn,36
22312,Phước Vĩnh Tây,Xã Phước Vĩnh Tây,40
22313,Xuân Dương,Xã Xuân Dương,41
22314,Thăng Bình,Xã Thăng Bình,42
22315,Thượng Nông,Xã Thượng Nông,43
22316,Chợ Lách,Xã Chợ Lách,44
22539,Thạch Thất,Xã Thạch Thất,11
22540,Gia Định,Phường Gia Định,12
22541,Hòa Tiến,Xã Hòa Tiến,13
22542,Tứ Kỳ,Xã Tứ Kỳ,14
22543,Đại Ngãi,Xã Đại Ngãi,15
22545,Đông Thái,Xã Đông Thái,17
22546,Tự Lạn,Phường Tự Lạn,18
22549,Hòa Mỹ,Xã Hòa Mỹ,21
22551,Lộc Quang,Xã Lộc Quang,23
22552,Tân Điền,Xã Tân Điền,24
22553,Cát Tiến,Xã Cát Tiến,25
22555,Vạn Xuân,Xã Vạn Xuân,27
22558,Hải Ninh,Xã Hải Ninh,30
22560,Cốc Lầu,Xã Cốc Lầu,32
22561,Tân Kỳ,Xã Tân Kỳ,33
22562,Đồng Thịnh,Xã Đồng Thịnh,34
22563,Xuân Lũng,Xã Xuân Lũng,35
22564,Sa Thầy,Xã Sa Thầy,36
22568,Tân Tập,Xã Tân Tập,40
22569,Tân Kỳ,Xã Tân Kỳ,41
22570,Tượng Lĩnh,Xã Tượng Lĩnh,42
22571,Hồng Thái,Xã Hồng Thái,43
22572,Vĩnh Thành,Xã Vĩnh Thành,44
22795,Hạ Bằng,Xã Hạ Bằng,11
22796,Bình Thạnh,Phường Bình Thạnh,12
22797,Bà Nà,Xã Bà Nà,13
22798,Chí Minh,Xã Chí Minh,14
22799,Tân Thạnh,Xã Tân Thạnh,15
22801,An Biên,Xã An Biên,17
22802,Việt Yên,Phường Việt Yên,18
22805,Sơn Thành,Xã Sơn Thành,21
22807,Tân Tiến,Xã Tân Tiến,23
22808,Tân Hòa,Xã Tân Hòa,24
22809,Đề Gi,Xã Đề Gi,25
22811,Nam Tiền Hải,Xã Nam Tiền Hải,27
22814,Phan Sơn,Xã Phan Sơn,30
22816,Bảo Nhai,Xã Bảo Nhai,32
22817,Tân Phú,Xã Tân Phú,33
22818,Nghĩa Hưng,Xã Nghĩa Hưng,34
22819,Phùng Nguyên,Xã Phùng Nguyên,35
22820,Sa Bình,Xã Sa Bình,36
22824,Vàm Cỏ,Xã Vàm Cỏ,40
22825,Thanh Mai,Xã Thanh Mai,41
22826,Thiệu Tiến,Xã Thiệu Tiến,42
22827,Nà Hang,Xã Nà Hang,43
22828,Hưng Khánh Trung,Xã Hưng Khánh Trung,44
23051,Nam Phù,Xã Nam Phù,11
23052,Bình Lợi Trung,Phường Bình Lợi Trung,12
23053,Tam Mỹ,Xã Tam Mỹ,13
23054,Ninh Giang,Xã Ninh Giang,14
23055,Long Phú,Xã Long Phú,15
23057,Đông Hòa,Xã Đông Hòa,17
23058,Nếnh,Phường Nếnh,18
23061,Sơn Hòa,Xã Sơn Hòa,21
23063,Thiện Hưng,Xã Thiện Hưng,23
23064,Tân Đông,Xã Tân Đông,24
23065,Hòa Hội,Xã Hòa Hội,25
23067,Quỳnh Phụ,Xã Quỳnh Phụ,27
23070,Sông Lũy,Xã Sông Lũy,30
23072,Bản Liền,Xã Bản Liền,32
23073,Tân An,Xã Tân An,33
23074,Nghĩa Sơn,Xã Nghĩa Sơn,34
23075,Bản Nguyên,Xã Bản Nguyên,35
23076,Ya Ly,Xã Ya Ly,36
23080,Tân Trụ,Xã Tân Trụ,40
23081,Thanh Thịnh,Xã Thanh Thịnh,41
23082,Thiệu Toán,Xã Thiệu Toán,42
23083,Tân Mỹ,Xã Tân Mỹ,43
23084,Phước Mỹ Trung,Xã Phước Mỹ Trung,44
23307,Thanh Trì,Xã Thanh Trì,11
23308,Thạnh Mỹ Tây,Phường Thạnh Mỹ Tây,12
23309,Tam Anh,Xã Tam Anh,13
23310,Vĩnh Lại,Xã Vĩnh Lại,14
23311,Nhơn Mỹ,Xã Nhơn Mỹ,15
23313,Tân Thạnh,Xã Tân Thạnh,17
23314,Vân Hà,Phường Vân Hà,18
23317,Vân Hòa,Xã Vân Hòa,21
23319,Hưng Phước,Xã Hưng Phước,23
23320,Gia Thuận,Xã Gia Thuận,24
23321,Quy Nhơn,Phường Quy Nhơn,25
23323,Minh Thọ,Xã Minh Thọ,27
23326,Lương Sơn,Xã Lương Sơn,30
23328,Bắc Hà,Xã Bắc Hà,32
23329,Nghĩa Đồng,Xã Nghĩa Đồng,33
23330,Hồng Phong,Xã Hồng Phong,34
23331,Phong Châu,Phường Phong Châu,35
23332,Đăk Kôi,Xã Đăk Kôi,36
23336,Thuận Mỹ,Xã Thuận Mỹ,40
23337,Chợ Mới,Xã Chợ Mới,41
23338,Yên Định,Xã Yên Định,42
23339,Yên Lập,Xã Yên Lập,43
23340,Tân Thành Bình,Xã Tân Thành Bình,44
23563,Đại Mỗ,Phường Đại Mỗ,11
23564,Bình Quới,Phường Bình Quới,12
23565,Đức Phú,Xã Đức Phú,13
23566,Khúc Thừa Dụ,Xã Khúc Thừa Dụ,14
23567,Phú Lợi,Phường Phú Lợi,15
23569,Đông Hưng,Xã Đông Hưng,17
23570,Đồng Việt,Xã Đồng Việt,18
23573,Tây Sơn,Xã Tây Sơn,21
23575,Phú Nghĩa,Xã Phú Nghĩa,23
23576,Vĩnh Bình,Xã Vĩnh Bình,24
23577,Quy Nhơn Tây,Phường Quy Nhơn Tây,25
23579,Nguyễn Du,Xã Nguyễn Du,27
23582,Đông Giang,Xã Đông Giang,30
23584,Tả Củ Tỷ,Xã Tả Củ Tỷ,32
23585,Giai Xuân,Xã Giai Xuân,33
23586,Quỹ Nhất,Xã Quỹ Nhất,34
23587,Phú Thọ,Phường Phú Thọ,35
23588,Kon Braih,Xã Kon Braih,36
23592,An Lục Long,Xã An Lục Long,40
23593,Yên Bình,Xã Yên Bình,41
23594,Yên Trường,Xã Yên Trường,42
23595,Tân An,Xã Tân An,43
23596,Nhuận Phú Tân,Xã Nhuận Phú Tân,44
23819,Vân Đình,Xã Vân Đình,11
23820,An Lạc,Phường An Lạc,12
23821,Tam Xuân,Xã Tam Xuân,13
23822,Tân An,Xã Tân An,14
23823,Sóc Trăng,Phường Sóc Trăng,15
23825,An Minh,Xã An Minh,17
23826,Bắc Giang,Phường Bắc Giang,18
23829,Xuân Lãnh,Xã Xuân Lãnh,21
23831,Đa Kia,Xã Đa Kia,23
23832,Đồng Sơn,Xã Đồng Sơn,24
23833,Quy Nhơn Nam,Phường Quy Nhơn Nam,25
23835,Quỳnh An,Xã Quỳnh An,27
23838,Tân Lập,Xã Tân Lập,30
23840,Lùng Phình,Xã Lùng Phình,32
23841,Nghĩa Hành,Xã Nghĩa Hành,33
23842,Nghĩa Lâm,Xã Nghĩa Lâm,34
23843,Âu Cơ,Phường Âu Cơ,35
23844,Đăk Rve,Xã Đăk Rve,36
23848,Tầm Vu,Xã Tầm Vu,40
23850,Yên Phú,Xã Yên Phú,42
23851,Chiêm Hóa,Xã Chiêm Hóa,43
23852,Đồng Khởi,Xã Đồng Khởi,44
24075,Yên Hòa,Phường Yên Hòa,11
24076,Hạnh Thông,Phường Hạnh Thông,12
24077,Tam Kỳ,Phường Tam Kỳ,13
24078,Hồng Châu,Xã Hồng Châu,14
24079,Mỹ Xuyên,Phường Mỹ Xuyên,15
24081,Vân Khánh,Xã Vân Khánh,17
24082,Đa Mai,Phường Đa Mai,18
24085,Phú Mỡ,Xã Phú Mỡ,21
24087,Bình Tân,Xã Bình Tân,23
24088,Phú Thành,Xã Phú Thành,24
24089,Quy Nhơn Bắc,Phường Quy Nhơn Bắc,25
24091,Ngọc Lâm,Xã Ngọc Lâm,27
24094,Tân Minh,Xã Tân Minh,30
24096,Pha Long,Xã Pha Long,32
24097,Tiên Đồng,Xã Tiên Đồng,33
24098,Rạng Đông,Xã Rạng Đông,34
24099,Phù Ninh,Xã Phù Ninh,35
24100,Măng Đen,Xã Măng Đen,36
24104,Vĩnh Công,Xã Vĩnh Công,40
24106,Quý Lộc,Xã Quý Lộc,42
24107,Hòa An,Xã Hòa An,43
24108,Mỏ Cày,Xã Mỏ Cày,44
24331,Ô Chợ Dừa,Phường Ô Chợ Dừa,11
24332,An Nhơn,Phường An Nhơn,12
24334,Thanh Miện,Xã Thanh Miện,14
24335,Hòa Tú,Xã Hòa Tú,15
24337,Vĩnh Hòa,Xã Vĩnh Hòa,17
24338,Tiền Phong,Phường Tiền Phong,18
24341,Xuân Phước,Xã Xuân Phước,21
24343,Long Hà,Xã Long Hà,23
24344,Long Bình,Xã Long Bình,24
24345,Bình Định,Phường Bình Định,25
24347,Đồng Bằng,Xã Đồng Bằng,27
24350,Hàm Tân,Xã Hàm Tân,30
24352,Mường Khương,Xã Mường Khương,32
24353,Cát Ngạn,Xã Cát Ngạn,33
24354,Vị Khê,Phường Vị Khê,34
24355,Dân Chủ,Xã Dân Chủ,35
24356,Măng Bút,Xã Măng Bút,36
24360,Tân An,Phường Tân An,40
24362,Yên Ninh,Xã Yên Ninh,42
24363,Kiên Đài,Xã Kiên Đài,43
24364,Thành Thới,Xã Thành Thới,44
24587,Kim Liên,Phường Kim Liên,11
24588,Gò Vấp,Phường Gò Vấp,12
24590,Bắc Thanh Miện,Xã Bắc Thanh Miện,14
24591,Gia Hòa,Xã Gia Hòa,15
24593,U Minh Thượng,Xã U Minh Thượng,17
24594,Tân An,Phường Tân An,18
24597,Đồng Xuân,Xã Đồng Xuân,21
24600,Vĩnh Hựu,Xã Vĩnh Hựu,24
24601,An Nhơn,Phường An Nhơn,25
24603,A Sào,Xã A Sào,27
24606,Sơn Mỹ,Xã Sơn Mỹ,30
24608,Bản Lầu,Xã Bản Lầu,32
24609,Tam Đồng,Xã Tam Đồng,33
24610,Giao Minh,Xã Giao Minh,34
24611,Phú Mỹ,Xã Phú Mỹ,35
24612,Kon Plông,Xã Kon Plông,36
24616,Khánh Hậu,Phường Khánh Hậu,40
24618,Định Tân,Xã Định Tân,42
24619,Tri Phú,Xã Tri Phú,43
